Pt,T,Vf,Im,Vu,Pwr,Sig,Ach,IERange,Over
943,47.2,0.789273,-0.0237928,0.0,-0.018779,0.119187,-9.23377e-05,11,...........
944,47.25,0.789235,-0.0238122,0.0,-0.0187934,0.119312,-8.36686e-05,11,...........
945,47.3,0.789194,-0.023839,0.0,-0.0188136,0.119437,-8.83366e-05,11,...........
946,47.35,0.789162,-0.0238606,0.0,-0.0188299,0.119562,-7.96675e-05,11,...........
947,47.4,0.789124,-0.023885,0.0,-0.0188482,0.119687,-8.33352e-05,11,...........
948,47.45,0.789086,-0.02391,0.0,-0.018867,0.119812,-8.80032e-05,11,...........
949,47.5,0.789049,-0.0239364,0.0,-0.018887,0.119937,-7.70001e-05,11,...........
950,47.55,0.789006,-0.0239634,0.0,-0.0189073,0.120063,-8.60026e-05,11,...........
951,47.6,0.788969,-0.023987,0.0,-0.018925,0.120187,-8.6336e-05,11,...........
952,47.65,0.788935,-0.02401,0.0,-0.0189423,0.120312,-8.23349e-05,11,...........
953,47.7,0.788894,-0.0240369,0.0,-0.0189626,0.120437,-8.33352e-05,11,...........
954,47.75,0.788854,-0.0240627,0.0,-0.018982,0.120562,-8.03344e-05,11,...........
955,47.8,0.788813,-0.0240908,0.0,-0.0190031,0.120687,-7.43327e-05,11,...........
956,47.85,0.788781,-0.0241121,0.0,-0.0190192,0.120812,-9.13374e-05,11,...........
957,47.9,0.788742,-0.0241365,0.0,-0.0190375,0.120937,-8.13346e-05,11,...........
958,47.95,0.788703,-0.0241626,0.0,-0.0190572,0.121062,-8.10012e-05,11,...........
959,48.0,0.788664,-0.0241871,0.0,-0.0190755,0.121188,-8.36686e-05,11,...........
960,48.05,0.788633,-0.0242138,0.0,-0.0190958,0.121312,-8.76698e-05,11,...........
961,48.1,0.788596,-0.0242407,0.0,-0.0191161,0.121437,-8.66695e-05,11,...........
962,48.15,0.788553,-0.0242641,0.0,-0.0191335,0.121562,-7.13319e-05,11,...........
963,48.2,0.788513,-0.0242874,0.0,-0.0191509,0.121687,-9.00037e-05,11,...........
964,48.25,0.78848,-0.0243162,0.0,-0.0191728,0.121813,-8.13346e-05,11,...........
965,48.3,0.788431,-0.0243382,0.0,-0.019189,0.121937,-8.33352e-05,11,...........
966,48.35,0.788389,-0.0243682,0.0,-0.0192116,0.122062,-8.13346e-05,11,...........
967,48.4,0.788351,-0.0243878,0.0,-0.0192261,0.122187,-8.13346e-05,11,...........
968,48.45,0.788318,-0.0244127,0.0,-0.019245,0.122312,-8.26684e-05,11,...........
969,48.5,0.788275,-0.0244384,0.0,-0.0192642,0.122437,-8.60026e-05,11,...........
970,48.55,0.788244,-0.0244635,0.0,-0.0192832,0.122562,-8.30018e-05,11,...........
971,48.6,0.788206,-0.0244856,0.0,-0.0192997,0.122687,-9.30046e-05,11,...........
972,48.65,0.788164,-0.0245126,0.0,-0.0193199,0.122812,-8.60026e-05,11,...........
973,48.7,0.788127,-0.0245384,0.0,-0.0193394,0.122938,-8.13346e-05,11,...........
974,48.75,0.788095,-0.0245684,0.0,-0.0193622,0.123075,-7.59998e-05,11,...........
975,48.8,0.788054,-0.0245916,0.0,-0.0193795,0.1232,-8.46689e-05,11,...........
976,48.85,0.788016,-0.0246122,0.0,-0.0193948,0.123325,-8.83366e-05,11,...........
977,48.9,0.787976,-0.0246408,0.0,-0.0194163,0.12345,-8.20015e-05,11,...........
978,48.95,0.787938,-0.0246628,0.0,-0.0194328,0.123575,-7.70001e-05,11,...........
979,49.0,0.7879,-0.0246887,0.0,-0.0194522,0.1237,-8.46689e-05,11,...........
980,49.05,0.787866,-0.024714,0.0,-0.0194713,0.123825,-8.73363e-05,11,...........
981,49.1,0.787822,-0.0247429,0.0,-0.019493,0.12395,-9.30046e-05,11,...........
982,49.15,0.787784,-0.024769,0.0,-0.0195126,0.124075,-8.6336e-05,11,...........
983,49.2,0.787745,-0.0247934,0.0,-0.0195309,0.1242,-8.33352e-05,11,...........
984,49.25,0.787713,-0.0248155,0.0,-0.0195475,0.124325,-7.49995e-05,11,...........
985,49.3,0.787674,-0.0248451,0.0,-0.0195698,0.12445,-7.80004e-05,11,...........
986,49.35,0.787636,-0.0248659,0.0,-0.0195853,0.124575,-8.50023e-05,11,...........
987,49.4,0.787599,-0.0248893,0.0,-0.0196028,0.1247,-8.16681e-05,11,...........
988,49.45,0.787552,-0.024919,0.0,-0.019625,0.124825,-8.70029e-05,11,...........
989,49.5,0.787516,-0.0249423,0.0,-0.0196425,0.12495,-7.36658e-05,11,...........
990,49.55,0.787483,-0.0249658,0.0,-0.0196601,0.125075,-8.00009e-05,11,...........
991,49.6,0.78744,-0.0249915,0.0,-0.0196793,0.1252,-7.90007e-05,11,...........
992,49.65,0.787409,-0.025014,0.0,-0.0196963,0.125325,-8.53358e-05,11,...........
993,49.7,0.787368,-0.0250412,0.0,-0.0197166,0.12545,-8.13346e-05,11,...........
994,49.75,0.78733,-0.0250651,0.0,-0.0197345,0.125575,-8.93369e-05,11,...........
995,49.8,0.787297,-0.0250895,0.0,-0.0197529,0.1257,-8.43355e-05,11,...........
996,49.85,0.78726,-0.0251164,0.0,-0.0197732,0.125825,-8.60026e-05,11,...........
997,49.9,0.787212,-0.0251446,0.0,-0.0197941,0.12595,-8.23349e-05,11,...........
998,49.95,0.787182,-0.0251675,0.0,-0.0198114,0.126075,-7.70001e-05,11,...........
999,50.0,0.787145,-0.0251918,0.0,-0.0198296,0.1262,-8.60026e-05,11,...........
1000,50.05,0.787109,-0.0252165,0.0,-0.0198482,0.126325,-8.23349e-05,11,...........
1001,50.1,0.787066,-0.0252428,0.0,-0.0198677,0.12645,-8.46689e-05,11,...........
1002,50.15,0.787031,-0.0252657,0.0,-0.0198849,0.126575,-8.03344e-05,11,...........
1003,50.2,0.786994,-0.0252932,0.0,-0.0199056,0.1267,-8.20015e-05,11,...........
1004,50.25,0.786955,-0.0253155,0.0,-0.0199222,0.126825,-7.46661e-05,11,...........
1005,50.3,0.786916,-0.0253393,0.0,-0.0199399,0.12695,-8.00009e-05,11,...........
1006,50.35,0.78688,-0.0253648,0.0,-0.0199591,0.127075,-7.26656e-05,11,...........
1007,50.4,0.786843,-0.0253902,0.0,-0.0199781,0.1272,-7.7667e-05,11,...........
1008,50.45,0.786805,-0.0254164,0.0,-0.0199977,0.127338,-7.96675e-05,11,...........
1009,50.5,0.786766,-0.0254389,0.0,-0.0200144,0.127462,-7.2999e-05,11,...........
1010,50.55,0.786724,-0.0254662,0.0,-0.0200349,0.127587,-7.59998e-05,11,...........
1011,50.6,0.786698,-0.0254901,0.0,-0.020053,0.127713,-8.93369e-05,11,...........
1012,50.65,0.786655,-0.0255155,0.0,-0.0200719,0.127837,-8.23349e-05,11,...........
1013,50.7,0.786621,-0.0255391,0.0,-0.0200895,0.127962,-7.73335e-05,11,...........
1014,50.75,0.786581,-0.0255699,0.0,-0.0201128,0.128087,-8.33352e-05,11,...........
1015,50.8,0.786547,-0.025594,0.0,-0.0201309,0.128212,-8.13346e-05,11,...........
1016,50.85,0.786503,-0.0256175,0.0,-0.0201482,0.128338,-8.33352e-05,11,...........
1017,50.9,0.786474,-0.0256401,0.0,-0.0201652,0.128462,-8.23349e-05,11,...........
1018,50.95,0.786431,-0.0256651,0.0,-0.0201838,0.128587,-9.50051e-05,11,...........
1019,51.0,0.786398,-0.0256915,0.0,-0.0202038,0.128712,-7.83338e-05,11,...........
1020,51.05,0.78636,-0.0257189,0.0,-0.0202243,0.128837,-7.83338e-05,11,...........
1021,51.1,0.786318,-0.0257445,0.0,-0.0202434,0.128963,-9.06706e-05,11,...........
1022,51.15,0.786282,-0.0257673,0.0,-0.0202604,0.129087,-8.26684e-05,11,...........
1023,51.2,0.786239,-0.0257933,0.0,-0.0202797,0.129212,-8.16681e-05,11,...........
1024,51.25,0.78621,-0.0258131,0.0,-0.0202945,0.129337,-8.36686e-05,11,...........
1025,51.3,0.786173,-0.0258409,0.0,-0.0203154,0.129462,-7.86672e-05,11,...........
1026,51.35,0.786138,-0.0258645,0.0,-0.0203331,0.129588,-8.50023e-05,11,...........
1027,51.4,0.786096,-0.0258953,0.0,-0.0203562,0.129712,-8.33352e-05,11,...........
1028,51.45,0.786057,-0.025918,0.0,-0.0203731,0.129837,-8.23349e-05,11,...........
1029,51.5,0.786024,-0.025944,0.0,-0.0203926,0.129963,-7.36658e-05,11,...........
1030,51.55,0.785987,-0.0259653,0.0,-0.0204084,0.130087,-8.56692e-05,11,...........
1031,51.6,0.785948,-0.0259895,0.0,-0.0204264,0.130213,-8.10012e-05,11,...........
1032,51.65,0.785915,-0.0260119,0.0,-0.0204431,0.130337,-7.56664e-05,11,...........
1033,51.7,0.785875,-0.0260411,0.0,-0.020465,0.130462,-7.7667e-05,11,...........
1034,51.75,0.785838,-0.0260654,0.0,-0.0204832,0.130588,-8.70029e-05,11,...........
1035,51.8,0.785802,-0.02609,0.0,-0.0205016,0.130712,-8.06678e-05,11,...........
1036,51.85,0.785758,-0.0261159,0.0,-0.0205207,0.130838,-8.83366e-05,11,...........
1037,51.9,0.785727,-0.02614,0.0,-0.0205389,0.130962,-8.40021e-05,11,...........
1038,51.95,0.785685,-0.0261654,0.0,-0.0205578,0.131087,-8.06678e-05,11,...........
1039,52.0,0.785651,-0.0261889,0.0,-0.0205754,0.131213,-7.43327e-05,11,...........
1040,52.05,0.785619,-0.0262116,0.0,-0.0205923,0.131337,-8.36686e-05,11,...........
1041,52.1,0.785578,-0.0262339,0.0,-0.0206088,0.131462,-8.36686e-05,11,...........
1042,52.15,0.785536,-0.026268,0.0,-0.0206345,0.1316,-8.6336e-05,11,...........
1043,52.2,0.785498,-0.0262937,0.0,-0.0206537,0.131725,-8.46689e-05,11,...........
1044,52.25,0.785461,-0.0263182,0.0,-0.0206719,0.13185,-8.33352e-05,11,...........
1045,52.3,0.785432,-0.0263388,0.0,-0.0206873,0.131975,-8.46689e-05,11,...........
1046,52.35,0.785395,-0.0263633,0.0,-0.0207056,0.1321,-8.20015e-05,11,...........
1047,52.4,0.785356,-0.0263894,0.0,-0.020725,0.132225,-8.40021e-05,11,...........
1048,52.45,0.785324,-0.0264133,0.0,-0.0207429,0.13235,-8.36686e-05,11,...........
1049,52.5,0.785281,-0.026438,0.0,-0.0207613,0.132475,-7.90007e-05,11,...........
1050,52.55,0.785246,-0.0264654,0.0,-0.0207819,0.1326,-8.93369e-05,11,...........
1051,52.6,0.785211,-0.0264891,0.0,-0.0207995,0.132725,-8.33352e-05,11,...........
1052,52.65,0.785182,-0.0265154,0.0,-0.0208194,0.13285,-8.46689e-05,11,...........
1053,52.7,0.785138,-0.0265402,0.0,-0.0208377,0.132975,-8.60026e-05,11,...........
1054,52.75,0.785096,-0.0265639,0.0,-0.0208552,0.1331,-7.80004e-05,11,...........
1055,52.8,0.785062,-0.0265868,0.0,-0.0208723,0.133225,-8.10012e-05,11,...........
1056,52.85,0.78503,-0.0266097,0.0,-0.0208894,0.13335,-7.70001e-05,11,...........
1057,52.9,0.784995,-0.0266366,0.0,-0.0209096,0.133475,-7.83338e-05,11,...........
1058,52.95,0.784952,-0.0266631,0.0,-0.0209293,0.1336,-7.80004e-05,11,...........
1059,53.0,0.784921,-0.0266874,0.0,-0.0209475,0.133725,-8.33352e-05,11,...........
1060,53.05,0.784887,-0.0267095,0.0,-0.020964,0.13385,-8.66695e-05,11,...........
1061,53.1,0.784848,-0.0267363,0.0,-0.0209839,0.133975,-8.60026e-05,11,...........
1062,53.15,0.784811,-0.0267608,0.0,-0.0210022,0.1341,-8.00009e-05,11,...........
1063,53.2,0.784768,-0.026786,0.0,-0.0210208,0.134225,-7.86672e-05,11,...........
1064,53.25,0.784735,-0.0268135,0.0,-0.0210415,0.13435,-7.39993e-05,11,...........
1065,53.3,0.784695,-0.0268422,0.0,-0.0210629,0.134475,-7.83338e-05,11,...........
1066,53.35,0.784661,-0.0268665,0.0,-0.0210811,0.1346,-8.43355e-05,11,...........
1067,53.4,0.784624,-0.0268887,0.0,-0.0210975,0.134725,-8.867e-05,11,...........
1068,53.45,0.784595,-0.0269135,0.0,-0.0211162,0.13485,-8.26684e-05,11,...........
1069,53.5,0.784551,-0.0269414,0.0,-0.0211369,0.134975,-8.60026e-05,11,...........
1070,53.55,0.784518,-0.0269665,0.0,-0.0211557,0.1351,-7.19987e-05,11,...........
1071,53.6,0.784478,-0.0269943,0.0,-0.0211764,0.135225,-7.63333e-05,11,...........
1072,53.65,0.784438,-0.0270137,0.0,-0.0211906,0.13535,-7.56664e-05,11,...........
1073,53.7,0.7844,-0.0270411,0.0,-0.0212111,0.135475,-7.86672e-05,11,...........
1074,53.75,0.784365,-0.0270624,0.0,-0.0212268,0.1356,-7.93341e-05,11,...........
1075,53.8,0.784325,-0.027092,0.0,-0.0212489,0.135725,-8.26684e-05,11,...........
1076,53.85,0.784287,-0.0271155,0.0,-0.0212663,0.135862,-7.70001e-05,11,...........
1077,53.9,0.784253,-0.0271441,0.0,-0.0212878,0.135987,-7.49995e-05,11,...........
1078,53.95,0.784217,-0.0271669,0.0,-0.0213048,0.136112,-8.40021e-05,11,...........
1079,54.0,0.784175,-0.0271935,0.0,-0.0213244,0.136238,-8.36686e-05,11,...........
1080,54.05,0.784142,-0.0272173,0.0,-0.0213423,0.136362,-7.80004e-05,11,...........
1081,54.1,0.784109,-0.0272411,0.0,-0.02136,0.136487,-7.86672e-05,11,...........
1082,54.15,0.784068,-0.0272679,0.0,-0.0213799,0.136612,-8.70029e-05,11,...........
1083,54.2,0.784027,-0.0272942,0.0,-0.0213993,0.136737,-8.83366e-05,11,...........
1084,54.25,0.783993,-0.0273205,0.0,-0.021419,0.136863,-8.53358e-05,11,...........
1085,54.3,0.783958,-0.0273422,0.0,-0.0214351,0.136987,-8.70029e-05,11,...........
1086,54.35,0.783922,-0.0273657,0.0,-0.0214526,0.137112,-7.90007e-05,11,...........
1087,54.4,0.783887,-0.0273894,0.0,-0.0214702,0.137237,-8.33352e-05,11,...........
1088,54.45,0.783854,-0.0274162,0.0,-0.0214903,0.137362,-8.73363e-05,11,...........
1089,54.5,0.783809,-0.0274454,0.0,-0.021512,0.137488,-8.73363e-05,11,...........
1090,54.55,0.78377,-0.0274698,0.0,-0.02153,0.137612,-8.6336e-05,11,...........
1091,54.6,0.783735,-0.0274943,0.0,-0.0215482,0.137737,-8.36686e-05,11,...........
1092,54.65,0.783698,-0.0275221,0.0,-0.021569,0.137863,-7.86672e-05,11,...........
1093,54.7,0.783659,-0.0275441,0.0,-0.0215852,0.137987,-8.6336e-05,11,...........
1094,54.75,0.783629,-0.0275681,0.0,-0.0216032,0.138113,-8.6336e-05,11,...........
1095,54.8,0.783595,-0.0275943,0.0,-0.0216228,0.138237,-8.73363e-05,11,...........
1096,54.85,0.783556,-0.0276183,0.0,-0.0216405,0.138362,-8.66695e-05,11,...........
1097,54.9,0.783525,-0.0276431,0.0,-0.021659,0.138488,-7.90007e-05,11,...........
1098,54.95,0.783484,-0.0276699,0.0,-0.0216789,0.138612,-8.20015e-05,11,...........
1099,55.0,0.783444,-0.0276923,0.0,-0.0216953,0.138737,-8.53358e-05,11,...........
1100,55.05,0.783414,-0.027716,0.0,-0.0217131,0.138862,-8.56692e-05,11,...........
1101,55.1,0.783378,-0.0277397,0.0,-0.0217307,0.138987,-8.06678e-05,11,...........
1102,55.15,0.783336,-0.0277634,0.0,-0.021748,0.139113,-8.73363e-05,11,...........
1103,55.2,0.783308,-0.0277897,0.0,-0.0217679,0.139237,-8.06678e-05,11,...........
1104,55.25,0.783275,-0.027812,0.0,-0.0217845,0.139362,-7.96675e-05,11,...........
1105,55.3,0.783243,-0.0278379,0.0,-0.0218039,0.139487,-8.30018e-05,11,...........
1106,55.35,0.783198,-0.0278669,0.0,-0.0218253,0.139612,-8.96703e-05,11,...........
1107,55.4,0.783163,-0.0278947,0.0,-0.0218461,0.139738,-8.40021e-05,11,...........
1108,55.45,0.783121,-0.0279184,0.0,-0.0218635,0.139862,-8.60026e-05,11,...........
1109,55.5,0.783091,-0.0279423,0.0,-0.0218814,0.139987,-8.70029e-05,11,...........
1110,55.55,0.783051,-0.0279694,0.0,-0.0219014,0.140125,-8.83366e-05,11,...........
1111,55.6,0.783017,-0.0279946,0.0,-0.0219203,0.14025,-8.10012e-05,11,...........
1112,55.65,0.78298,-0.0280173,0.0,-0.021937,0.140375,-8.10012e-05,11,...........
1113,55.7,0.782948,-0.028044,0.0,-0.021957,0.1405,-8.26684e-05,11,...........
1114,55.75,0.782901,-0.0280699,0.0,-0.0219759,0.140625,-8.26684e-05,11,...........
1115,55.8,0.782876,-0.0280957,0.0,-0.0219954,0.14075,-8.00009e-05,11,...........
1116,55.85,0.782836,-0.0281213,0.0,-0.0220144,0.140875,-9.20043e-05,11,...........
1117,55.9,0.782798,-0.0281412,0.0,-0.0220288,0.141,-8.73363e-05,11,...........
1118,55.95,0.782765,-0.0281704,0.0,-0.0220508,0.141125,-8.6336e-05,11,...........
1119,56.0,0.78273,-0.0281963,0.0,-0.0220701,0.14125,-8.80032e-05,11,...........
1120,56.05,0.782686,-0.0282228,0.0,-0.0220896,0.141375,-8.6336e-05,11,...........
1121,56.1,0.782652,-0.0282452,0.0,-0.0221062,0.1415,-8.53358e-05,11,...........
1122,56.15,0.782611,-0.0282747,0.0,-0.0221281,0.141625,-7.80004e-05,11,...........
1123,56.2,0.782578,-0.0282971,0.0,-0.0221447,0.14175,-8.36686e-05,11,...........
1124,56.25,0.782536,-0.0283221,0.0,-0.0221631,0.141875,-8.40021e-05,11,...........
1125,56.3,0.782504,-0.0283463,0.0,-0.0221811,0.142,-9.1004e-05,11,...........
1126,56.35,0.782466,-0.0283724,0.0,-0.0222005,0.142125,-8.43355e-05,11,...........
1127,56.4,0.782434,-0.0283929,0.0,-0.0222155,0.14225,-8.66695e-05,11,...........
1128,56.45,0.782396,-0.0284206,0.0,-0.0222361,0.142375,-9.03372e-05,11,...........
1129,56.5,0.782362,-0.0284441,0.0,-0.0222536,0.1425,-8.66695e-05,11,...........
1130,56.55,0.782328,-0.0284711,0.0,-0.0222738,0.142625,-8.03344e-05,11,...........
1131,56.6,0.78229,-0.0284935,0.0,-0.0222902,0.14275,-8.96703e-05,11,...........
1132,56.65,0.78225,-0.0285189,0.0,-0.0223089,0.142875,-8.43355e-05,11,...........
1133,56.7,0.782217,-0.028545,0.0,-0.0223284,0.143,-8.96703e-05,11,...........
1134,56.75,0.782174,-0.0285698,0.0,-0.0223466,0.143125,-7.46661e-05,11,...........
1135,56.8,0.782135,-0.0285947,0.0,-0.0223649,0.14325,-8.13346e-05,11,...........
1136,56.85,0.7821,-0.0286177,0.0,-0.0223819,0.143375,-7.83338e-05,11,...........
1137,56.9,0.782068,-0.0286424,0.0,-0.0224003,0.1435,-7.49995e-05,11,...........
1138,56.95,0.782039,-0.0286673,0.0,-0.022419,0.143625,-8.93369e-05,11,...........
1139,57.0,0.781999,-0.028694,0.0,-0.0224387,0.14375,-7.7667e-05,11,...........
1140,57.05,0.781965,-0.0287201,0.0,-0.0224581,0.143875,-8.56692e-05,11,...........
1141,57.1,0.781932,-0.0287417,0.0,-0.022474,0.144,-8.73363e-05,11,...........
1142,57.15,0.781898,-0.0287718,0.0,-0.0224966,0.144125,-8.90035e-05,11,...........
1143,57.2,0.781863,-0.0287931,0.0,-0.0225123,0.14425,-8.33352e-05,11,...........
1144,57.25,0.781821,-0.0288197,0.0,-0.0225318,0.144387,-8.10012e-05,11,...........
1145,57.3,0.781785,-0.0288479,0.0,-0.0225528,0.144512,-8.40021e-05,11,...........
1146,57.35,0.781744,-0.0288693,0.0,-0.0225684,0.144637,-8.76697e-05,11,...........
1147,57.4,0.781706,-0.0288989,0.0,-0.0225905,0.144763,-7.86672e-05,11,...........
1148,57.45,0.781673,-0.0289215,0.0,-0.0226071,0.144887,-8.20015e-05,11,...........
1149,57.5,0.781638,-0.0289464,0.0,-0.0226256,0.145012,-8.20015e-05,11,...........
1150,57.55,0.7816,-0.0289723,0.0,-0.0226448,0.145138,-9.00037e-05,11,...........
1151,57.6,0.781558,-0.0289932,0.0,-0.0226599,0.145262,-8.6336e-05,11,...........
1152,57.65,0.781526,-0.0290189,0.0,-0.0226791,0.145388,-7.33324e-05,11,...........
1153,57.7,0.781493,-0.0290455,0.0,-0.0226988,0.145512,-8.93369e-05,11,...........
1154,57.75,0.781458,-0.0290662,0.0,-0.022714,0.145637,-7.66667e-05,11,...........
1155,57.8,0.78142,-0.0290941,0.0,-0.0227347,0.145763,-8.03344e-05,11,...........
1156,57.85,0.781386,-0.0291208,0.0,-0.0227546,0.145887,-8.30018e-05,11,...........
1157,57.9,0.781352,-0.0291467,0.0,-0.0227738,0.146012,-8.26684e-05,11,...........
1158,57.95,0.781312,-0.029174,0.0,-0.022794,0.146137,-8.23349e-05,11,...........
1159,58.0,0.78127,-0.0291984,0.0,-0.0228118,0.146262,-7.49995e-05,11,...........
1160,58.05,0.781235,-0.029221,0.0,-0.0228285,0.146388,-9.23377e-05,11,...........
1161,58.1,0.781202,-0.0292487,0.0,-0.0228491,0.146512,-8.6336e-05,11,...........
1162,58.15,0.781168,-0.029273,0.0,-0.0228671,0.146637,-8.40021e-05,11,...........
1163,58.2,0.781129,-0.0292942,0.0,-0.0228825,0.146762,-8.36686e-05,11,...........
1164,58.25,0.781092,-0.0293201,0.0,-0.0229017,0.146887,-8.56692e-05,11,...........
1165,58.3,0.781058,-0.029346,0.0,-0.0229209,0.147013,-8.93369e-05,11,...........
1166,58.35,0.781025,-0.0293684,0.0,-0.0229374,0.147137,-8.13346e-05,11,...........
1167,58.4,0.780987,-0.029395,0.0,-0.0229571,0.147262,-8.83366e-05,11,...........
1168,58.45,0.780955,-0.0294216,0.0,-0.022977,0.147387,-8.03344e-05,11,...........
1169,58.5,0.780912,-0.0294473,0.0,-0.0229958,0.147512,-8.26684e-05,11,...........
1170,58.55,0.780885,-0.0294692,0.0,-0.023012,0.147638,-7.83338e-05,11,...........
1171,58.6,0.780844,-0.0294973,0.0,-0.0230328,0.147762,-8.70029e-05,11,...........
1172,58.65,0.780807,-0.0295228,0.0,-0.0230516,0.147887,-8.06678e-05,11,...........
1173,58.7,0.780776,-0.0295491,0.0,-0.0230712,0.148012,-8.30018e-05,11,...........
1174,58.75,0.780734,-0.0295773,0.0,-0.023092,0.148137,-8.13346e-05,11,...........
1175,58.8,0.780704,-0.0295958,0.0,-0.0231056,0.148263,-7.76669e-05,11,...........
1176,58.85,0.780668,-0.0296231,0.0,-0.0231258,0.148387,-8.13346e-05,11,...........
1177,58.9,0.780624,-0.0296499,0.0,-0.0231454,0.148512,-8.10012e-05,11,...........
1178,58.95,0.78059,-0.0296736,0.0,-0.0231629,0.14865,-7.90007e-05,11,...........
1179,59.0,0.78056,-0.0296988,0.0,-0.0231817,0.148775,-7.7667e-05,11,...........
1180,59.05,0.780526,-0.0297252,0.0,-0.0232013,0.1489,-7.56664e-05,11,...........
1181,59.1,0.780485,-0.0297519,0.0,-0.0232209,0.149025,-8.90035e-05,11,...........
1182,59.15,0.78045,-0.0297743,0.0,-0.0232374,0.14915,-8.66695e-05,11,...........
1183,59.2,0.780411,-0.0298031,0.0,-0.0232587,0.149275,-8.6336e-05,11,...........
1184,59.25,0.780369,-0.0298265,0.0,-0.0232757,0.1494,-8.16681e-05,11,...........
1185,59.3,0.78034,-0.0298498,0.0,-0.023293,0.149525,-7.86672e-05,11,...........
1186,59.35,0.780308,-0.0298738,0.0,-0.0233108,0.14965,-8.33352e-05,11,...........
1187,59.4,0.780269,-0.0298983,0.0,-0.0233287,0.149775,-8.60026e-05,11,...........
1188,59.45,0.780235,-0.0299238,0.0,-0.0233476,0.1499,-8.13346e-05,11,...........
1189,59.5,0.780195,-0.0299427,0.0,-0.0233612,0.150025,-8.00009e-05,11,...........
1190,59.55,0.780166,-0.0299703,0.0,-0.0233818,0.15015,-8.26684e-05,11,...........
1191,59.6,0.780127,-0.0299968,0.0,-0.0234013,0.150275,-7.5333e-05,11,...........
1192,59.65,0.78009,-0.0300227,0.0,-0.0234204,0.1504,-7.80004e-05,11,...........
1193,59.7,0.780051,-0.0300457,0.0,-0.0234372,0.150525,-8.70029e-05,11,...........
1194,59.75,0.780021,-0.0300712,0.0,-0.0234562,0.15065,-9.1004e-05,11,...........
1195,59.8,0.779978,-0.0300952,0.0,-0.0234736,0.150775,-7.90007e-05,11,...........
1196,59.85,0.77995,-0.0301211,0.0,-0.023493,0.1509,-8.76698e-05,11,...........
1197,59.9,0.779911,-0.0301459,0.0,-0.0235111,0.151025,-8.06678e-05,11,...........
1198,59.95,0.779871,-0.0301734,0.0,-0.0235314,0.15115,-9.03372e-05,11,...........
1199,60.0,0.779834,-0.0301973,0.0,-0.0235489,0.151275,-7.96675e-05,11,...........
1200,60.05,0.779801,-0.0302223,0.0,-0.0235674,0.1514,-8.83366e-05,11,...........
1201,60.1,0.77977,-0.0302458,0.0,-0.0235848,0.151525,-8.43355e-05,11,...........
1202,60.15,0.779732,-0.0302699,0.0,-0.0236024,0.15165,-8.30018e-05,11,...........
1203,60.2,0.779702,-0.0302989,0.0,-0.0236241,0.151775,-8.10012e-05,11,...........
1204,60.25,0.779663,-0.030323,0.0,-0.0236417,0.1519,-8.50023e-05,11,...........
1205,60.3,0.77963,-0.0303447,0.0,-0.0236577,0.152025,-8.26684e-05,11,...........
1206,60.35,0.779595,-0.0303696,0.0,-0.023676,0.15215,-8.56692e-05,11,...........
1207,60.4,0.779558,-0.0303961,0.0,-0.0236955,0.152275,-8.20015e-05,11,...........
